ID_Client,Date_Transaction,Montant,Magasin,Categorie_Produit,Quantite,Mode_Paiement,Satisfaction_Client
423,2024-12-07,878.21,Marseille,Vêtements,4,Espèces,1
2022,2024-12-07,857.72,Paris,Vêtements,2,PayPal,2
3794,2024-12-07,880.5,Marseille,Électronique,7,Carte bancaire,4
4132,2024-12-07,667.82,Lyon,Vêtements,9,Carte bancaire,4
531,2024-12-07,318.69,Bordeaux,Électronique,2,Carte bancaire,4
91,2024-12-07,491.63,Paris,Électronique,4,PayPal,5
3373,2024-12-07,716.3,Paris,Vêtements,1,Carte bancaire,5
1943,2024-12-07,226.35,Paris,Électronique,1,PayPal,3
3806,2024-12-07,744.07,Paris,Meubles,3,Espèces,3
1241,2024-12-07,557.13,Paris,Meubles,1,Carte bancaire,3
1759,2024-12-07,114.1,Paris,Électronique,4,Espèces,2
98,2024-12-07,566.14,Lyon,Électronique,6,Carte bancaire,4
1480,2024-12-07,85.44,Paris,Électronique,5,Carte bancaire,5
4627,2024-12-07,34.02,Bordeaux,Meubles,9,Carte bancaire,3
1833,2024-12-07,891.84,Paris,Électronique,2,Carte bancaire,2
2586,2024-12-07,500.12,Lille,Vêtements,2,PayPal,3
3648,2024-12-07,552.42,Bordeaux,Électronique,3,Carte bancaire,5
80,2024-12-07,294.34,Paris,Électronique,4,Carte bancaire,3
4710,2024-12-07,551.89,Paris,Meubles,9,Carte bancaire,2
2224,2024-12-07,185.49,Paris,Vêtements,6,Carte bancaire,2
2570,2024-12-07,750.73,Marseille,Meubles,9,Carte bancaire,3
1773,2024-12-07,826.88,Marseille,Vêtements,5,PayPal,5
4519,2024-12-07,858.76,Lyon,Vêtements,9,PayPal,2
1124,2024-12-07,124.52,Paris,Vêtements,9,Carte bancaire,4
3812,2024-12-07,566.6,Lyon,Meubles,1,Carte bancaire,2
3475,2024-12-07,812.58,Lyon,Meubles,9,PayPal,1
2624,2024-12-07,145.65,Lille,Vêtements,7,Carte bancaire,3
1404,2024-12-07,117.53,Lyon,Vêtements,8,PayPal,4
2579,2024-12-07,820.6,Paris,Électronique,3,PayPal,5
332,2024-12-07,800.8,Paris,Meubles,1,Carte bancaire,4
4749,2024-12-07,459.72,Marseille,Électronique,4,PayPal,2
3609,2024-12-07,127.52,Lyon,Électronique,1,Carte bancaire,2
740,2024-12-07,525.8,Paris,Vêtements,1,Carte bancaire,1
4607,2024-12-07,406.91,Paris,Électronique,4,Carte bancaire,4
42,2024-12-07,528.18,Lyon,Vêtements,8,Carte bancaire,2
4981,2024-12-07,451.1,Marseille,Électronique,1,Carte bancaire,5
3879,2024-12-07,577.14,Paris,Meubles,9,Carte bancaire,5
1950,2024-12-07,732.59,Marseille,Meubles,6,PayPal,4
3461,2024-12-07,779.36,Lyon,Vêtements,5,Carte bancaire,4
2129,2024-12-07,656.0,Lyon,Vêtements,9,Carte bancaire,1
4498,2024-12-07,214.96,Marseille,Électronique,9,Carte bancaire,4
2155,2024-12-07,409.18,Lyon,Meubles,9,Carte bancaire,5
1238,2024-12-07,89.8,Marseille,Électronique,3,Carte bancaire,4
1767,2024-12-07,462.64,Lyon,Électronique,8,Carte bancaire,2
1842,2024-12-07,970.93,Lille,Meubles,4,PayPal,2
506,2024-12-07,648.9,Lyon,Vêtements,4,Espèces,4
1842,2024-12-07,171.52,Lyon,Électronique,7,Carte bancaire,3
4816,2024-12-07,283.21,Paris,Meubles,8,Carte bancaire,4
1395,2024-12-07,83.28,Paris,Meubles,4,Carte bancaire,1
257,2024-12-07,198.77,Marseille,Vêtements,6,Carte bancaire,5
1721,2024-12-07,498.08,Paris,Électronique,1,Carte bancaire,5
1072,2024-12-07,357.96,Lille,Vêtements,2,PayPal,4
1623,2024-12-07,219.88,Paris,Meubles,5,Carte bancaire,3
4993,2024-12-07,163.67,Lyon,Électronique,4,PayPal,5
2067,2024-12-07,662.95,Marseille,Électronique,3,Espèces,3
1070,2024-12-07,566.94,Bordeaux,Vêtements,6,Carte bancaire,5
451,2024-12-07,845.79,Paris,Vêtements,6,Espèces,2
898,2024-12-07,199.59,Lille,Meubles,8,PayPal,1
4837,2024-12-07,851.03,Lille,Meubles,2,Carte bancaire,5
3729,2024-12-07,586.35,Lille,Meubles,7,Carte bancaire,4
82,2024-12-07,280.9,Bordeaux,Vêtements,7,PayPal,2
737,2024-12-07,288.08,Bordeaux,Meubles,2,PayPal,3
4175,2024-12-07,402.57,Marseille,Électronique,6,PayPal,1
3945,2024-12-07,470.92,Bordeaux,Électronique,5,PayPal,3
2208,2024-12-07,100.85,Lyon,Vêtements,2,Carte bancaire,3
3949,2024-12-07,845.16,Lyon,Meubles,9,Carte bancaire,5
2003,2024-12-07,139.11,Marseille,Vêtements,8,Carte bancaire,2
1692,2024-12-07,493.79,Lille,Vêtements,7,Carte bancaire,1
1180,2024-12-07,395.31,Paris,Électronique,6,Carte bancaire,2
2936,2024-12-07,522.04,Bordeaux,Électronique,5,PayPal,2
2516,2024-12-07,889.73,Paris,Meubles,9,Carte bancaire,5
4949,2024-12-07,989.31,Lyon,Électronique,5,PayPal,3
462,2024-12-07,39.87,Paris,Vêtements,6,Carte bancaire,2
2902,2024-12-07,405.37,Lyon,Meubles,3,Carte bancaire,3
117,2024-12-07,821.26,Lille,Électronique,9,Carte bancaire,2
1655,2024-12-07,340.07,Lyon,Électronique,8,Carte bancaire,1
4562,2024-12-07,656.06,Marseille,Vêtements,9,Espèces,4
1799,2024-12-07,992.41,Paris,Électronique,1,PayPal,4
660,2024-12-07,653.84,Lille,Vêtements,1,Carte bancaire,4
3238,2024-12-07,128.97,Bordeaux,Vêtements,2,PayPal,5
2123,2024-12-07,846.07,Lyon,Électronique,4,Carte bancaire,5
3820,2024-12-07,967.32,Lyon,Meubles,5,Carte bancaire,3
3344,2024-12-07,718.26,Lyon,Meubles,7,Carte bancaire,5
2551,2024-12-07,430.69,Lyon,Meubles,4,PayPal,4
4891,2024-12-07,949.43,Paris,Vêtements,1,Carte bancaire,5
1587,2024-12-07,969.2,Lille,Électronique,8,PayPal,4
4683,2024-12-07,936.41,Bordeaux,Vêtements,3,Carte bancaire,2
2748,2024-12-07,423.58,Paris,Électronique,9,PayPal,4
635,2024-12-07,793.91,Lille,Vêtements,2,PayPal,4
2883,2024-12-07,661.1,Paris,Électronique,1,Carte bancaire,1
2812,2024-12-07,196.11,Lyon,Électronique,8,PayPal,1
4454,2024-12-07,544.8,Marseille,Meubles,3,Carte bancaire,1
4016,2024-12-07,752.74,Paris,Électronique,1,PayPal,1
2740,2024-12-07,897.99,Paris,Meubles,3,Carte bancaire,4
1885,2024-12-07,865.35,Paris,Vêtements,8,Carte bancaire,3
1519,2024-12-07,171.57,Marseille,Meubles,4,Carte bancaire,1
622,2024-12-07,498.27,Lille,Vêtements,7,PayPal,5
4578,2024-12-07,488.7,Marseille,Électronique,8,PayPal,5
1538,2024-12-07,900.76,Marseille,Vêtements,7,Carte bancaire,5
2338,2024-12-07,21.9,Lyon,Vêtements,1,Carte bancaire,4
1995,2024-12-07,743.94,Lyon,Électronique,4,PayPal,2
2071,2024-12-07,626.27,Bordeaux,Électronique,9,Carte bancaire,2
4902,2024-12-07,923.14,Lyon,Vêtements,7,PayPal,1
4931,2024-12-07,467.78,Paris,Électronique,1,Carte bancaire,5
2366,2024-12-07,664.52,Paris,Vêtements,8,Carte bancaire,1
2846,2024-12-07,973.29,Lille,Électronique,4,PayPal,4
3039,2024-12-07,749.03,Paris,Meubles,7,PayPal,5
855,2024-12-07,86.04,Lille,Électronique,6,Carte bancaire,1
2729,2024-12-07,184.18,Paris,Meubles,7,PayPal,3
916,2024-12-07,825.02,Marseille,Électronique,1,Carte bancaire,4
4939,2024-12-07,348.1,Lyon,Vêtements,6,PayPal,4
132,2024-12-07,711.8,Bordeaux,Électronique,3,Carte bancaire,4
1117,2024-12-07,705.83,Lyon,Meubles,4,PayPal,3
3594,2024-12-07,993.83,Paris,Électronique,1,Carte bancaire,2
861,2024-12-07,480.48,Paris,Meubles,8,PayPal,2
294,2024-12-07,743.08,Lyon,Vêtements,2,Carte bancaire,3
2689,2024-12-07,67.78,Bordeaux,Électronique,3,Carte bancaire,2
1000,2024-12-07,473.34,Bordeaux,Électronique,7,Carte bancaire,3
2297,2024-12-07,202.95,Bordeaux,Meubles,2,Carte bancaire,1
3686,2024-12-07,843.76,Paris,Électronique,4,Carte bancaire,3
287,2024-12-07,843.11,Marseille,Vêtements,7,Carte bancaire,2
450,2024-12-07,251.64,Lille,Vêtements,3,Carte bancaire,3
2339,2024-12-07,331.92,Bordeaux,Électronique,2,PayPal,3
3241,2024-12-07,708.43,Paris,Meubles,8,Carte bancaire,5
2704,2024-12-07,743.5,Marseille,Électronique,2,Carte bancaire,3
3117,2024-12-07,664.48,Marseille,Vêtements,7,Espèces,2
4572,2024-12-07,996.76,Lyon,Vêtements,3,PayPal,4
253,2024-12-07,871.31,Paris,Électronique,4,Carte bancaire,1
1420,2024-12-07,428.72,Paris,Électronique,6,Carte bancaire,3
2337,2024-12-07,340.44,Lille,Vêtements,3,Carte bancaire,2
1236,2024-12-07,604.91,Paris,Vêtements,1,PayPal,2
1000,2024-12-07,821.28,Lyon,Électronique,8,Carte bancaire,5
3761,2024-12-07,485.84,Bordeaux,Électronique,4,Espèces,2
4117,2024-12-07,742.94,Marseille,Électronique,1,Carte bancaire,4
4412,2024-12-07,38.78,Lille,Vêtements,2,PayPal,2
2612,2024-12-07,927.32,Paris,Électronique,6,Carte bancaire,4
1447,2024-12-07,778.36,Marseille,Vêtements,1,Carte bancaire,1
2171,2024-12-07,406.31,Paris,Électronique,9,Espèces,3
2922,2024-12-07,396.33,Paris,Meubles,7,PayPal,1
3684,2024-12-07,120.83,Paris,Électronique,8,Carte bancaire,3
2262,2024-12-07,819.83,Marseille,Électronique,8,Carte bancaire,1
1946,2024-12-07,773.26,Marseille,Vêtements,6,Espèces,4
4935,2024-12-07,637.64,Lyon,Électronique,8,Carte bancaire,3
1854,2024-12-07,119.43,Paris,Électronique,7,Carte bancaire,3
600,2024-12-07,277.09,Marseille,Meubles,1,Carte bancaire,1
4888,2024-12-07,469.74,Paris,Électronique,3,Carte bancaire,5
4136,2024-12-07,280.65,Paris,Électronique,9,Carte bancaire,5
3404,2024-12-07,445.29,Lyon,Électronique,8,Carte bancaire,1
2991,2024-12-07,241.44,Lyon,Meubles,5,Espèces,2
4744,2024-12-07,362.61,Lyon,Électronique,1,Carte bancaire,1
4278,2024-12-07,659.25,Marseille,Électronique,2,PayPal,4
4361,2024-12-07,894.51,Paris,Électronique,9,PayPal,4
2819,2024-12-07,397.33,Bordeaux,Vêtements,8,PayPal,2
863,2024-12-07,698.07,Marseille,Vêtements,9,PayPal,5
4528,2024-12-07,152.1,Paris,Vêtements,2,PayPal,4
4056,2024-12-07,550.0,Marseille,Meubles,3,Carte bancaire,4
1220,2024-12-07,923.27,Lyon,Vêtements,3,Carte bancaire,3
3796,2024-12-07,47.38,Marseille,Meubles,1,Carte bancaire,3
4605,2024-12-07,282.21,Bordeaux,Vêtements,2,Carte bancaire,2
4543,2024-12-07,149.84,Lille,Électronique,5,Espèces,4
528,2024-12-07,542.46,Lille,Électronique,7,PayPal,1
2923,2024-12-07,686.05,Lyon,Vêtements,6,PayPal,5
3205,2024-12-07,76.62,Marseille,Électronique,2,Carte bancaire,2
1163,2024-12-07,88.88,Paris,Vêtements,8,PayPal,1
4765,2024-12-07,872.24,Bordeaux,Meubles,4,PayPal,1
3565,2024-12-07,467.11,Paris,Électronique,2,Carte bancaire,2
847,2024-12-07,473.69,Marseille,Meubles,4,Carte bancaire,2
2118,2024-12-07,945.69,Paris,Vêtements,8,PayPal,4
3087,2024-12-07,333.81,Paris,Électronique,1,Carte bancaire,5
1771,2024-12-07,899.08,Paris,Vêtements,9,Carte bancaire,4
3284,2024-12-07,974.77,Paris,Vêtements,8,Carte bancaire,1
1826,2024-12-07,256.86,Paris,Meubles,8,PayPal,4
3324,2024-12-07,523.76,Lyon,Vêtements,9,Carte bancaire,4
446,2024-12-07,543.67,Lyon,Meubles,7,Carte bancaire,5
1026,2024-12-07,868.84,Lyon,Vêtements,9,PayPal,3
1772,2024-12-07,317.83,Lyon,Vêtements,1,Espèces,5
1360,2024-12-07,802.08,Lyon,Électronique,1,Carte bancaire,4
19,2024-12-07,971.59,Bordeaux,Électronique,4,Carte bancaire,3
561,2024-12-07,843.53,Marseille,Vêtements,2,Carte bancaire,1
472,2024-12-07,910.96,Paris,Vêtements,8,Carte bancaire,5
28,2024-12-07,714.19,Paris,Meubles,1,Carte bancaire,2
560,2024-12-07,905.88,Lyon,Vêtements,4,PayPal,1
2656,2024-12-07,181.55,Lille,Vêtements,9,PayPal,3
3237,2024-12-07,718.11,Paris,Électronique,2,Carte bancaire,1
4554,2024-12-07,737.24,Marseille,Vêtements,6,Carte bancaire,2
945,2024-12-07,450.4,Paris,Meubles,4,Carte bancaire,2
3949,2024-12-07,98.14,Lyon,Électronique,4,PayPal,5
3657,2024-12-07,629.99,Bordeaux,Électronique,6,Espèces,5
4964,2024-12-07,70.84,Lyon,Vêtements,4,PayPal,4
3064,2024-12-07,394.75,Lyon,Électronique,9,PayPal,4
1980,2024-12-07,405.8,Lille,Vêtements,8,Carte bancaire,1
2717,2024-12-07,998.94,Paris,Vêtements,8,Carte bancaire,2
4922,2024-12-07,313.81,Lyon,Électronique,5,Carte bancaire,1
816,2024-12-07,824.04,Lyon,Électronique,6,Carte bancaire,3
2327,2024-12-07,72.11,Lille,Meubles,1,Carte bancaire,3
2331,2024-12-07,539.17,Bordeaux,Électronique,1,Carte bancaire,4
1003,2024-12-07,545.96,Paris,Électronique,9,Carte bancaire,1
1543,2024-12-07,636.17,Lille,Électronique,4,PayPal,3
4205,2024-12-07,813.81,Paris,Électronique,3,Carte bancaire,4
1230,2024-12-07,766.68,Paris,Vêtements,5,PayPal,1
3306,2024-12-07,765.79,Lyon,Vêtements,9,Carte bancaire,2
2530,2024-12-07,443.65,Marseille,Électronique,9,Carte bancaire,3
1431,2024-12-07,732.92,Marseille,Vêtements,3,PayPal,3
3913,2024-12-07,501.49,Lyon,Électronique,7,PayPal,2
1533,2024-12-07,85.61,Lyon,Vêtements,3,Carte bancaire,4
1893,2024-12-07,892.38,Lille,Vêtements,3,Carte bancaire,3
3125,2024-12-07,892.36,Bordeaux,Électronique,4,Espèces,2
1422,2024-12-07,336.42,Marseille,Électronique,2,Carte bancaire,4
391,2024-12-07,915.62,Paris,Meubles,6,Carte bancaire,5
2819,2024-12-07,762.82,Bordeaux,Vêtements,5,Carte bancaire,4
1870,2024-12-07,412.79,Marseille,Meubles,2,Carte bancaire,3
2961,2024-12-07,344.88,Lille,Vêtements,2,Carte bancaire,4
1196,2024-12-07,975.64,Paris,Vêtements,2,Carte bancaire,3
2606,2024-12-07,718.37,Marseille,Électronique,4,Espèces,4
858,2024-12-07,391.23,Lille,Vêtements,3,Carte bancaire,5
3228,2024-12-07,649.14,Lyon,Vêtements,9,PayPal,4
1517,2024-12-07,580.1,Marseille,Meubles,5,PayPal,5
1154,2024-12-07,534.05,Lille,Électronique,1,PayPal,3
843,2024-12-07,651.81,Lyon,Vêtements,2,Carte bancaire,4
1683,2024-12-07,546.87,Marseille,Vêtements,7,Carte bancaire,2
295,2024-12-07,661.69,Paris,Vêtements,8,PayPal,5
645,2024-12-07,909.42,Lyon,Vêtements,6,Espèces,1
3634,2024-12-07,993.4,Paris,Meubles,7,Carte bancaire,5
2136,2024-12-07,715.1,Paris,Meubles,2,Carte bancaire,4
111,2024-12-07,929.26,Marseille,Électronique,6,Espèces,5
584,2024-12-07,861.24,Paris,Vêtements,6,PayPal,4
3226,2024-12-07,309.14,Lille,Vêtements,4,Carte bancaire,3
1487,2024-12-07,934.25,Lyon,Vêtements,4,Espèces,3
4865,2024-12-07,89.39,Marseille,Électronique,2,Carte bancaire,2
1649,2024-12-07,343.32,Paris,Électronique,3,Carte bancaire,1
2382,2024-12-07,647.15,Paris,Meubles,6,PayPal,3
106,2024-12-07,536.38,Paris,Vêtements,4,Carte bancaire,2
3554,2024-12-07,551.56,Paris,Vêtements,3,Carte bancaire,1
1695,2024-12-07,798.99,Bordeaux,Meubles,1,Espèces,2
1734,2024-12-07,210.81,Bordeaux,Électronique,3,Carte bancaire,3
382,2024-12-07,982.43,Bordeaux,Vêtements,1,Carte bancaire,1
2737,2024-12-07,448.71,Marseille,Vêtements,4,PayPal,3
4357,2024-12-07,950.85,Marseille,Vêtements,4,Carte bancaire,4
1317,2024-12-07,395.45,Lyon,Électronique,1,Carte bancaire,1
2703,2024-12-07,609.75,Paris,Meubles,7,Carte bancaire,2
4916,2024-12-07,461.31,Marseille,Électronique,5,PayPal,4
4075,2024-12-07,682.42,Paris,Électronique,1,Carte bancaire,2
4805,2024-12-07,199.95,Lyon,Vêtements,5,Carte bancaire,3
907,2024-12-07,412.62,Paris,Vêtements,7,Carte bancaire,3
663,2024-12-07,87.01,Lyon,Meubles,6,Espèces,4
463,2024-12-07,606.14,Paris,Meubles,5,PayPal,4
2903,2024-12-07,963.43,Paris,Vêtements,8,PayPal,1
4681,2024-12-07,64.99,Lyon,Électronique,9,PayPal,2
943,2024-12-07,666.44,Paris,Meubles,1,PayPal,5
158,2024-12-07,779.6,Paris,Électronique,6,Carte bancaire,3
3310,2024-12-07,228.85,Lyon,Électronique,2,Carte bancaire,5
1327,2024-12-07,287.61,Lyon,Électronique,8,Carte bancaire,5
2718,2024-12-07,217.55,Bordeaux,Vêtements,5,Carte bancaire,4
2669,2024-12-07,311.46,Marseille,Électronique,1,Carte bancaire,2
2569,2024-12-07,127.88,Bordeaux,Électronique,5,Carte bancaire,5
3393,2024-12-07,382.94,Paris,Vêtements,5,Carte bancaire,2
2107,2024-12-07,381.55,Lyon,Électronique,2,Carte bancaire,4
4800,2024-12-07,811.12,Marseille,Électronique,4,Carte bancaire,5
648,2024-12-07,804.94,Paris,Électronique,6,Carte bancaire,5
3323,2024-12-07,800.79,Paris,Meubles,1,Carte bancaire,3
2939,2024-12-07,575.7,Marseille,Meubles,9,PayPal,5
2484,2024-12-07,339.36,Marseille,Électronique,7,PayPal,1
4242,2024-12-07,422.75,Paris,Vêtements,6,Espèces,4
2907,2024-12-07,331.39,Paris,Meubles,1,Carte bancaire,1
3026,2024-12-07,590.29,Marseille,Électronique,8,PayPal,5
1376,2024-12-07,939.22,Paris,Meubles,8,Carte bancaire,5
1824,2024-12-07,298.81,Lille,Meubles,4,Carte bancaire,1
245,2024-12-07,469.67,Lille,Électronique,4,PayPal,3
2349,2024-12-07,662.01,Bordeaux,Électronique,1,PayPal,3
868,2024-12-07,847.8,Paris,Meubles,9,Carte bancaire,1
2862,2024-12-07,268.27,Paris,Électronique,8,PayPal,1
480,2024-12-07,294.68,Lille,Électronique,7,PayPal,4
2463,2024-12-07,887.46,Lyon,Vêtements,2,PayPal,3
1936,2024-12-07,98.65,Lyon,Électronique,7,PayPal,2
3374,2024-12-07,613.34,Paris,Meubles,4,Carte bancaire,5
3022,2024-12-07,863.25,Paris,Électronique,3,PayPal,5
3193,2024-12-07,923.31,Marseille,Électronique,4,PayPal,1
88,2024-12-07,32.43,Lille,Meubles,6,PayPal,2
1241,2024-12-07,382.27,Bordeaux,Meubles,7,Carte bancaire,3
573,2024-12-07,272.12,Marseille,Meubles,2,Carte bancaire,3
814,2024-12-07,576.67,Paris,Vêtements,7,PayPal,3
179,2024-12-07,640.21,Lyon,Meubles,2,PayPal,1
1726,2024-12-07,999.78,Paris,Vêtements,2,Carte bancaire,1
163,2024-12-07,522.51,Paris,Meubles,1,PayPal,5
2641,2024-12-07,560.44,Paris,Électronique,7,Carte bancaire,5
1006,2024-12-07,426.03,Marseille,Meubles,1,Carte bancaire,3
2349,2024-12-07,164.72,Paris,Vêtements,3,Carte bancaire,5
2422,2024-12-07,317.26,Lille,Électronique,8,Carte bancaire,5
2756,2024-12-07,262.05,Lille,Électronique,1,Carte bancaire,3
4299,2024-12-07,805.2,Paris,Meubles,6,PayPal,1
4143,2024-12-07,554.9,Lyon,Meubles,2,PayPal,5
4559,2024-12-07,310.27,Bordeaux,Électronique,9,Carte bancaire,1
3742,2024-12-07,499.31,Lille,Vêtements,2,Carte bancaire,2
4504,2024-12-07,234.49,Bordeaux,Meubles,6,PayPal,1
1218,2024-12-07,201.42,Paris,Électronique,4,Carte bancaire,4
2475,2024-12-07,862.74,Paris,Électronique,9,Carte bancaire,4
930,2024-12-07,945.91,Paris,Vêtements,1,Carte bancaire,3
317,2024-12-07,98.41,Lyon,Électronique,1,Espèces,4
1503,2024-12-07,769.59,Lyon,Électronique,3,PayPal,2
421,2024-12-07,464.25,Bordeaux,Électronique,6,PayPal,1
4359,2024-12-07,401.19,Paris,Meubles,3,Carte bancaire,1
1450,2024-12-07,695.62,Bordeaux,Électronique,7,PayPal,5
428,2024-12-07,280.93,Paris,Électronique,9,Espèces,5
397,2024-12-07,40.17,Lyon,Électronique,2,Carte bancaire,5
796,2024-12-07,229.72,Lyon,Électronique,4,Carte bancaire,1
107,2024-12-07,201.23,Paris,Électronique,3,PayPal,1
4050,2024-12-07,53.37,Bordeaux,Électronique,6,Carte bancaire,5
98,2024-12-07,334.89,Lyon,Électronique,5,Carte bancaire,1
1904,2024-12-07,485.03,Bordeaux,Électronique,3,Carte bancaire,2
3571,2024-12-07,741.11,Lille,Électronique,9,Carte bancaire,5
3302,2024-12-07,339.15,Bordeaux,Vêtements,8,Carte bancaire,4
43,2024-12-07,210.65,Lyon,Meubles,3,Espèces,5
1578,2024-12-07,246.01,Lyon,Vêtements,5,Carte bancaire,4
4191,2024-12-07,893.35,Paris,Meubles,5,Carte bancaire,3
4284,2024-12-07,220.63,Marseille,Meubles,5,PayPal,4
385,2024-12-07,881.66,Lille,Électronique,8,Carte bancaire,2
4915,2024-12-07,458.16,Paris,Vêtements,3,PayPal,1
3472,2024-12-07,935.71,Bordeaux,Vêtements,3,PayPal,2
3578,2024-12-07,419.93,Bordeaux,Électronique,8,Carte bancaire,3
3239,2024-12-07,194.13,Lille,Vêtements,9,Carte bancaire,2
1697,2024-12-07,558.05,Lyon,Vêtements,5,Carte bancaire,2
2135,2024-12-07,595.95,Lyon,Meubles,8,Espèces,3
3893,2024-12-07,642.78,Paris,Meubles,5,Carte bancaire,2
2537,2024-12-07,423.27,Bordeaux,Électronique,4,Carte bancaire,3
4322,2024-12-07,67.63,Paris,Électronique,2,Espèces,1
2393,2024-12-07,634.19,Paris,Électronique,4,Carte bancaire,5
4614,2024-12-07,934.37,Paris,Électronique,2,Carte bancaire,1
3816,2024-12-07,958.41,Lyon,Vêtements,7,PayPal,1
296,2024-12-07,604.95,Lyon,Électronique,7,Carte bancaire,1
414,2024-12-07,39.49,Marseille,Meubles,9,PayPal,2
1996,2024-12-07,123.92,Lille,Électronique,4,PayPal,1
4,2024-12-07,837.31,Paris,Électronique,5,Carte bancaire,3
178,2024-12-07,833.15,Bordeaux,Meubles,4,Carte bancaire,3
746,2024-12-07,947.1,Marseille,Vêtements,4,PayPal,3
4355,2024-12-07,572.5,Paris,Vêtements,5,Carte bancaire,3
652,2024-12-07,866.54,Bordeaux,Vêtements,3,PayPal,1
3890,2024-12-07,828.39,Paris,Électronique,9,Carte bancaire,4
3272,2024-12-07,597.63,Marseille,Meubles,7,Carte bancaire,5
2483,2024-12-07,787.96,Marseille,Vêtements,1,Carte bancaire,4
290,2024-12-07,143.2,Marseille,Électronique,1,Carte bancaire,2
803,2024-12-07,646.42,Paris,Électronique,1,Carte bancaire,1
2531,2024-12-07,954.38,Marseille,Meubles,3,PayPal,4
234,2024-12-07,178.72,Bordeaux,Électronique,9,Carte bancaire,1
408,2024-12-07,749.16,Marseille,Meubles,8,Carte bancaire,3
694,2024-12-07,334.37,Bordeaux,Vêtements,9,Carte bancaire,2
1170,2024-12-07,820.76,Marseille,Électronique,5,Carte bancaire,4
4658,2024-12-07,703.27,Paris,Électronique,7,Carte bancaire,5
2478,2024-12-07,927.65,Paris,Meubles,9,PayPal,3
432,2024-12-07,717.7,Marseille,Vêtements,5,Carte bancaire,3
2545,2024-12-07,422.1,Bordeaux,Électronique,8,Carte bancaire,2
983,2024-12-07,30.67,Paris,Vêtements,8,Carte bancaire,3
3161,2024-12-07,797.06,Paris,Vêtements,3,Carte bancaire,3
3045,2024-12-07,420.3,Paris,Électronique,5,Carte bancaire,4
4993,2024-12-07,677.22,Lyon,Vêtements,8,Carte bancaire,3
3925,2024-12-07,122.97,Lyon,Vêtements,3,Carte bancaire,2
3313,2024-12-07,893.15,Lyon,Électronique,3,PayPal,1
4874,2024-12-07,446.94,Lyon,Meubles,6,PayPal,2
4319,2024-12-07,921.3,Lyon,Meubles,7,PayPal,2
1689,2024-12-07,712.88,Bordeaux,Électronique,7,PayPal,1
468,2024-12-07,139.03,Paris,Électronique,6,Espèces,4
2617,2024-12-07,587.61,Paris,Vêtements,7,Carte bancaire,5
1346,2024-12-07,911.74,Marseille,Électronique,7,Espèces,5
2423,2024-12-07,803.97,Bordeaux,Meubles,4,PayPal,2
4508,2024-12-07,429.62,Lyon,Vêtements,8,Carte bancaire,4
4722,2024-12-07,955.96,Lille,Meubles,8,PayPal,4
1012,2024-12-07,283.2,Paris,Vêtements,2,PayPal,4
1678,2024-12-07,387.61,Paris,Électronique,5,Carte bancaire,4
3698,2024-12-07,754.72,Lyon,Vêtements,2,PayPal,2
4898,2024-12-07,248.25,Marseille,Vêtements,3,Carte bancaire,3
4067,2024-12-07,525.07,Lyon,Meubles,3,PayPal,5
1893,2024-12-07,734.21,Marseille,Meubles,5,Carte bancaire,5
2870,2024-12-07,651.09,Paris,Vêtements,8,Carte bancaire,1
4351,2024-12-07,172.26,Lyon,Électronique,3,Espèces,2
1487,2024-12-07,637.07,Paris,Vêtements,7,Carte bancaire,5
3340,2024-12-07,581.26,Lyon,Électronique,5,PayPal,2
1417,2024-12-07,566.69,Lyon,Électronique,4,PayPal,2
4858,2024-12-07,829.53,Bordeaux,Électronique,2,PayPal,4
2847,2024-12-07,200.22,Lyon,Électronique,6,PayPal,1
1358,2024-12-07,756.53,Marseille,Meubles,4,Espèces,2
4061,2024-12-07,765.71,Lyon,Électronique,4,Carte bancaire,5
4661,2024-12-07,728.19,Lille,Vêtements,5,Carte bancaire,5
1392,2024-12-07,515.85,Bordeaux,Vêtements,9,Espèces,1
1579,2024-12-07,407.63,Bordeaux,Meubles,1,Carte bancaire,2
3750,2024-12-07,406.78,Marseille,Vêtements,5,PayPal,4
3626,2024-12-07,739.13,Lyon,Meubles,5,PayPal,1
2504,2024-12-07,507.94,Lyon,Vêtements,2,Espèces,2
3138,2024-12-07,351.67,Bordeaux,Meubles,3,Espèces,1
2910,2024-12-07,632.96,Paris,Électronique,4,PayPal,4
2665,2024-12-07,840.27,Paris,Vêtements,1,PayPal,3
400,2024-12-07,80.28,Marseille,Meubles,3,Carte bancaire,3
4383,2024-12-07,972.69,Paris,Meubles,1,Carte bancaire,3
3958,2024-12-07,114.72,Lille,Électronique,1,Carte bancaire,4
2234,2024-12-07,521.5,Bordeaux,Vêtements,9,Carte bancaire,4
1540,2024-12-07,569.01,Marseille,Électronique,4,Espèces,1
237,2024-12-07,155.45,Lyon,Vêtements,4,PayPal,5
4911,2024-12-07,917.28,Marseille,Vêtements,4,Carte bancaire,4
928,2024-12-07,482.04,Lyon,Électronique,9,Carte bancaire,4
4510,2024-12-07,160.26,Paris,Meubles,8,Carte bancaire,3
420,2024-12-07,717.38,Lille,Électronique,4,Carte bancaire,3
4125,2024-12-07,670.14,Paris,Meubles,6,PayPal,3
2396,2024-12-07,963.61,Bordeaux,Meubles,2,Espèces,5
